"","x","y","action","timestamp","trial"
"858",1487.5426,661.1683,"move",1571817708,63
"859",1486.0807,634.3668,"move",1571817708,63
"860",1486.2756,615.3621,"move",1571817708,63
"861",1486.9578,601.7177,"move",1571817708,63
"862",1486.9578,593.726,"move",1571817708,63
"863",1486.9578,593.726,"up",1571817708,63
"864",1661.315,580.8613,"down",1571817713,64
"865",1661.315,580.8613,"move",1571817713,64
"866",1665.0186,576.3781,"move",1571817713,64
"867",1678.8579,610.0993,"move",1571817713,64
"868",1687.9218,655.808,"move",1571817713,64
"869",1689.9684,725.78424,"move",1571817713,64
"870",1684.4132,795.7605,"move",1571817713,64
"871",1679.0529,826.3629,"move",1571817713,64
"872",1671.4509,853.9441,"move",1571817713,64
"873",1667.5525,862.13074,"move",1571817713,64
"874",1664.4337,871.1945,"move",1571817713,64
"875",1664.4337,871.1945,"up",1571817713,64
"876",1501.7719,904.8182,"down",1571817718,65
"877",1501.7719,904.8182,"move",1571817718,65
"878",1497.581,894.38995,"move",1571817718,65
"879",1528.1837,896.1442,"move",1571817718,65
"880",1608.3938,897.4112,"move",1571817718,65
"881",1650.9841,902.96643,"move",1571817718,65
"882",1673.4976,910.8607,"move",1571817718,65
"883",1673.4976,910.8607,"up",1571817718,65
"884",1558.9813,533.6907,"down",1571817723,66
"885",1558.8838,530.3771,"move",1571817723,66
"886",1562.2949,536.517,"move",1571817723,66
"887",1575.0623,588.07336,"move",1571817723,66
"888",1589.4865,645.37976,"move",1571817723,66
"889",1604.398,710.0932,"move",1571817723,66
"890",1617.7501,756.6791,"move",1571817723,66
"891",1636.6575,801.90045,"move",1571817723,66
"892",1650.0095,826.3629,"move",1571817723,66
"893",1667.0652,853.3593,"move",1571817723,66
"894",1675.7391,866.8088,"move",1571817723,66
"895",1678.0782,870.8046,"move",1571817723,66
"896",1678.0782,870.8046,"up",1571817723,66
"897",1683.4386,575.0137,"down",1571817730,67
"898",1682.464,573.7467,"move",1571817730,67
"899",1686.6548,577.84,"move",1571817730,67
"900",1694.2567,594.0184,"move",1571817730,67
"901",1699.4221,629.7862,"move",1571817730,67
"902",1700.9814,672.3762,"move",1571817730,67
"903",1698.2526,732.02167,"move",1571817730,67
"904",1694.2567,762.81903,"move",1571817730,67
"905",1687.6294,790.5951,"move",1571817730,67
"906",1680.4172,806.4811,"move",1571817730,67
"907",1667.2601,832.60034,"move",1571817730,67
"908",1668.3322,836.20636,"move",1571817730,67
"909",1668.3322,836.20636,"up",1571817730,67
"910",1518.4376,583.7851,"down",1571817735,68
"911",1519.997,582.3232,"move",1571817735,68
"912",1522.6284,580.27655,"move",1571817735,68
"913",1537.7349,595.3828,"move",1571817735,68
"914",1558.3965,625.0107,"move",1571817735,68
"915",1585.9779,677.54156,"move",1571817735,68
"916",1611.8049,739.42865,"move",1571817735,68
"917",1623.5002,773.832,"move",1571817735,68
"918",1631.6869,803.5573,"move",1571817735,68
"919",1637.4371,835.5242,"move",1571817735,68
"920",1638.3143,845.27014,"move",1571817735,68
"921",1637.1448,848.5838,"move",1571817735,68
